datetime,zone,carbon,updatedAt,createdAt,emissionFactorType,isEstimated,estimationMethod,hour,dayofweek
2025-09-19 14:00:00+00:00,JP-TK,592,2025-10-01T17:32:02.689Z,2025-09-18T01:41:30.170Z,lifecycle,True,MODE_BREAKDOWN,14,4
2025-09-19 15:00:00+00:00,JP-TK,594,2025-10-01T17:32:02.689Z,2025-09-18T01:41:30.170Z,lifecycle,True,MODE_BREAKDOWN,15,4
2025-09-19 16:00:00+00:00,JP-TK,592,2025-10-01T17:32:02.689Z,2025-09-18T01:41:30.170Z,lifecycle,True,MODE_BREAKDOWN,16,4
2025-09-19 17:00:00+00:00,JP-TK,592,2025-10-01T17:32:02.689Z,2025-09-19T01:40:55.715Z,lifecycle,True,MODE_BREAKDOWN,17,4
2025-09-19 18:00:00+00:00,JP-TK,593,2025-10-01T17:32:02.753Z,2025-09-19T01:40:45.761Z,lifecycle,True,MODE_BREAKDOWN,18,4
2025-09-19 19:00:00+00:00,JP-TK,593,2025-10-01T17:32:02.753Z,2025-09-19T01:40:55.715Z,lifecycle,True,MODE_BREAKDOWN,19,4
2025-09-19 20:00:00+00:00,JP-TK,592,2025-10-01T17:32:02.753Z,2025-09-19T01:40:55.715Z,lifecycle,True,MODE_BREAKDOWN,20,4
2025-09-19 21:00:00+00:00,JP-TK,582,2025-10-01T17:32:02.787Z,2025-09-19T01:40:45.761Z,lifecycle,True,MODE_BREAKDOWN,21,4
2025-09-19 22:00:00+00:00,JP-TK,550,2025-10-01T17:32:02.787Z,2025-09-19T01:40:30.401Z,lifecycle,True,MODE_BREAKDOWN,22,4
2025-09-19 23:00:00+00:00,JP-TK,513,2025-10-01T17:32:02.753Z,2025-09-19T01:40:30.401Z,lifecycle,True,MODE_BREAKDOWN,23,4
2025-09-20 00:00:00+00:00,JP-TK,486,2025-10-01T17:32:02.689Z,2025-09-19T01:40:45.761Z,lifecycle,True,MODE_BREAKDOWN,0,5
2025-09-20 01:00:00+00:00,JP-TK,467,2025-10-01T17:32:02.787Z,2025-09-19T01:40:30.401Z,lifecycle,True,MODE_BREAKDOWN,1,5
2025-09-20 02:00:00+00:00,JP-TK,478,2025-10-01T17:32:02.787Z,2025-09-19T01:40:55.715Z,lifecycle,True,MODE_BREAKDOWN,2,5
2025-09-20 03:00:00+00:00,JP-TK,506,2025-10-01T17:32:02.689Z,2025-09-19T01:40:45.761Z,lifecycle,True,MODE_BREAKDOWN,3,5
2025-09-20 04:00:00+00:00,JP-TK,521,2025-10-01T17:32:02.689Z,2025-09-19T01:40:45.761Z,lifecycle,True,MODE_BREAKDOWN,4,5
2025-09-20 05:00:00+00:00,JP-TK,544,2025-10-01T17:32:02.753Z,2025-09-19T01:40:45.761Z,lifecycle,True,MODE_BREAKDOWN,5,5
2025-09-20 06:00:00+00:00,JP-TK,563,2025-10-01T17:32:02.787Z,2025-09-19T01:40:30.401Z,lifecycle,True,MODE_BREAKDOWN,6,5
2025-09-20 07:00:00+00:00,JP-TK,581,2025-10-01T17:32:02.753Z,2025-09-19T01:40:55.715Z,lifecycle,True,MODE_BREAKDOWN,7,5
2025-09-20 08:00:00+00:00,JP-TK,589,2025-10-01T17:32:02.753Z,2025-09-19T01:40:55.715Z,lifecycle,True,MODE_BREAKDOWN,8,5
2025-09-20 09:00:00+00:00,JP-TK,591,2025-10-01T17:32:14.665Z,2025-09-19T01:40:45.761Z,lifecycle,True,MODE_BREAKDOWN,9,5
2025-09-20 10:00:00+00:00,JP-TK,590,2025-10-01T17:32:14.665Z,2025-09-19T01:40:30.401Z,lifecycle,True,MODE_BREAKDOWN,10,5
2025-09-20 11:00:00+00:00,JP-TK,589,2025-10-01T17:32:02.753Z,2025-09-19T01:40:45.761Z,lifecycle,True,MODE_BREAKDOWN,11,5
2025-09-20 12:00:00+00:00,JP-TK,587,2025-10-01T17:32:02.787Z,2025-09-19T01:40:30.401Z,lifecycle,True,MODE_BREAKDOWN,12,5
2025-09-20 13:00:00+00:00,JP-TK,587,2025-10-01T17:32:14.665Z,2025-09-19T01:40:59.022Z,lifecycle,True,MODE_BREAKDOWN,13,5
2025-09-20 14:00:00+00:00,JP-TK,586,2025-10-01T17:32:02.787Z,2025-09-19T01:40:45.761Z,lifecycle,True,MODE_BREAKDOWN,14,5
2025-09-20 15:00:00+00:00,JP-TK,588,2025-10-01T17:32:02.787Z,2025-09-19T01:40:59.022Z,lifecycle,True,MODE_BREAKDOWN,15,5
2025-09-20 16:00:00+00:00,JP-TK,587,2025-10-01T17:32:14.685Z,2025-09-19T01:40:30.401Z,lifecycle,True,MODE_BREAKDOWN,16,5
2025-09-20 17:00:00+00:00,JP-TK,588,2025-10-01T17:32:02.787Z,2025-09-20T01:57:18.336Z,lifecycle,True,MODE_BREAKDOWN,17,5
2025-09-20 18:00:00+00:00,JP-TK,587,2025-10-01T17:32:14.665Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,18,5
2025-09-20 19:00:00+00:00,JP-TK,586,2025-10-01T17:32:14.665Z,2025-09-20T01:56:54.101Z,lifecycle,True,MODE_BREAKDOWN,19,5
2025-09-20 20:00:00+00:00,JP-TK,585,2025-10-01T17:32:14.685Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,20,5
2025-09-20 21:00:00+00:00,JP-TK,561,2025-10-01T17:32:14.685Z,2025-09-20T01:57:18.336Z,lifecycle,True,MODE_BREAKDOWN,21,5
2025-09-20 22:00:00+00:00,JP-TK,497,2025-10-01T17:32:14.752Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,22,5
2025-09-20 23:00:00+00:00,JP-TK,406,2025-10-01T17:32:14.752Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,23,5
2025-09-21 00:00:00+00:00,JP-TK,358,2025-10-01T17:32:14.685Z,2025-09-20T01:56:54.101Z,lifecycle,True,MODE_BREAKDOWN,0,6
2025-09-21 01:00:00+00:00,JP-TK,330,2025-10-01T17:32:14.752Z,2025-09-20T01:56:54.101Z,lifecycle,True,MODE_BREAKDOWN,1,6
2025-09-21 02:00:00+00:00,JP-TK,326,2025-10-01T17:32:14.665Z,2025-09-20T01:57:18.336Z,lifecycle,True,MODE_BREAKDOWN,2,6
2025-09-21 03:00:00+00:00,JP-TK,363,2025-10-01T17:32:14.685Z,2025-09-20T01:57:18.336Z,lifecycle,True,MODE_BREAKDOWN,3,6
2025-09-21 04:00:00+00:00,JP-TK,417,2025-10-01T17:32:14.665Z,2025-09-20T01:56:54.101Z,lifecycle,True,MODE_BREAKDOWN,4,6
2025-09-21 05:00:00+00:00,JP-TK,468,2025-10-01T17:32:14.665Z,2025-09-20T01:56:54.101Z,lifecycle,True,MODE_BREAKDOWN,5,6
2025-09-21 06:00:00+00:00,JP-TK,508,2025-10-01T17:32:14.685Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,6,6
2025-09-21 07:00:00+00:00,JP-TK,554,2025-10-01T17:32:14.665Z,2025-09-20T01:57:21.498Z,lifecycle,True,MODE_BREAKDOWN,7,6
2025-09-21 08:00:00+00:00,JP-TK,589,2025-10-01T17:32:14.685Z,2025-09-20T01:57:21.498Z,lifecycle,True,MODE_BREAKDOWN,8,6
2025-09-21 09:00:00+00:00,JP-TK,593,2025-10-01T17:32:14.665Z,2025-09-20T01:56:54.101Z,lifecycle,True,MODE_BREAKDOWN,9,6
2025-09-21 10:00:00+00:00,JP-TK,593,2025-10-01T17:32:14.752Z,2025-09-20T01:57:21.498Z,lifecycle,True,MODE_BREAKDOWN,10,6
2025-09-21 11:00:00+00:00,JP-TK,592,2025-10-01T17:32:14.752Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,11,6
2025-09-21 12:00:00+00:00,JP-TK,592,2025-10-01T17:32:14.752Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,12,6
2025-09-21 13:00:00+00:00,JP-TK,592,2025-10-01T17:32:14.685Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,13,6
2025-09-21 14:00:00+00:00,JP-TK,591,2025-10-01T17:32:14.752Z,2025-09-20T01:56:54.101Z,lifecycle,True,MODE_BREAKDOWN,14,6
2025-09-21 15:00:00+00:00,JP-TK,590,2025-10-01T17:32:14.685Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,15,6
2025-09-21 16:00:00+00:00,JP-TK,588,2025-10-01T17:32:14.685Z,2025-09-20T01:57:10.087Z,lifecycle,True,MODE_BREAKDOWN,16,6
2025-09-21 17:00:00+00:00,JP-TK,589,2025-10-01T17:32:14.685Z,2025-09-21T01:55:42.154Z,lifecycle,True,MODE_BREAKDOWN,17,6
2025-09-21 18:00:00+00:00,JP-TK,591,2025-10-01T17:32:14.685Z,2025-09-21T01:55:27.359Z,lifecycle,True,MODE_BREAKDOWN,18,6
2025-09-21 19:00:00+00:00,JP-TK,593,2025-10-01T17:32:14.665Z,2025-09-21T01:55:42.154Z,lifecycle,True,MODE_BREAKDOWN,19,6
2025-09-21 20:00:00+00:00,JP-TK,593,2025-10-01T17:32:14.665Z,2025-09-21T01:55:27.359Z,lifecycle,True,MODE_BREAKDOWN,20,6
2025-09-21 21:00:00+00:00,JP-TK,551,2025-10-01T17:32:14.752Z,2025-09-21T01:55:42.154Z,lifecycle,True,MODE_BREAKDOWN,21,6
2025-09-21 22:00:00+00:00,JP-TK,459,2025-10-01T17:32:14.685Z,2025-09-21T01:55:27.359Z,lifecycle,True,MODE_BREAKDOWN,22,6
2025-09-21 23:00:00+00:00,JP-TK,401,2025-10-01T17:32:14.685Z,2025-09-21T01:55:53.030Z,lifecycle,True,MODE_BREAKDOWN,23,6
2025-09-22 00:00:00+00:00,JP-TK,385,2025-10-01T17:32:14.752Z,2025-09-21T01:55:27.359Z,lifecycle,True,MODE_BREAKDOWN,0,0
2025-09-22 01:00:00+00:00,JP-TK,349,2025-10-01T17:32:14.752Z,2025-09-21T01:55:42.154Z,lifecycle,True,MODE_BREAKDOWN,1,0
2025-09-22 02:00:00+00:00,JP-TK,344,2025-10-01T17:32:14.685Z,2025-09-21T01:55:27.359Z,lifecycle,True,MODE_BREAKDOWN,2,0
2025-09-22 03:00:00+00:00,JP-TK,364,2025-10-01T17:32:14.752Z,2025-09-21T01:55:53.030Z,lifecycle,True,MODE_BREAKDOWN,3,0
2025-09-22 04:00:00+00:00,JP-TK,416,2025-10-01T17:32:14.685Z,2025-09-21T01:55:42.154Z,lifecycle,True,MODE_BREAKDOWN,4,0
2025-09-22 05:00:00+00:00,JP-TK,462,2025-10-01T17:32:14.685Z,2025-09-21T01:55:42.154Z,lifecycle,True,MODE_BREAKDOWN,5,0
2025-09-22 06:00:00+00:00,JP-TK,512,2025-10-01T17:32:14.685Z,2025-09-21T01:55:53.030Z,lifecycle,True,MODE_BREAKDOWN,6,0
2025-09-22 07:00:00+00:00,JP-TK,561,2025-10-01T17:32:14.685Z,2025-09-21T01:55:53.030Z,lifecycle,True,MODE_BREAKDOWN,7,0
2025-09-22 08:00:00+00:00,JP-TK,594,2025-10-01T17:32:14.752Z,2025-09-21T01:55:53.030Z,lifecycle,True,MODE_BREAKDOWN,8,0
2025-09-22 09:00:00+00:00,JP-TK,597,2025-10-01T17:32:27.572Z,2025-09-21T01:55:53.030Z,lifecycle,True,MODE_BREAKDOWN,9,0
2025-09-22 10:00:00+00:00,JP-TK,597,2025-10-01T17:32:27.572Z,2025-09-21T01:55:42.154Z,lifecycle,True,MODE_BREAKDOWN,10,0
2025-09-22 11:00:00+00:00,JP-TK,597,2025-10-01T17:32:14.752Z,2025-09-21T01:55:27.359Z,lifecycle,True,MODE_BREAKDOWN,11,0
2025-09-22 12:00:00+00:00,JP-TK,596,2025-10-01T17:32:27.865Z,2025-09-21T01:55:56.517Z,lifecycle,True,MODE_BREAKDOWN,12,0
2025-09-22 13:00:00+00:00,JP-TK,595,2025-10-01T17:32:27.572Z,2025-09-21T01:55:56.517Z,lifecycle,True,MODE_BREAKDOWN,13,0
2025-09-22 14:00:00+00:00,JP-TK,595,2025-10-01T17:32:27.572Z,2025-09-21T01:55:27.359Z,lifecycle,True,MODE_BREAKDOWN,14,0
2025-09-22 15:00:00+00:00,JP-TK,595,2025-10-01T17:32:27.848Z,2025-09-21T01:55:27.359Z,lifecycle,True,MODE_BREAKDOWN,15,0
2025-09-22 16:00:00+00:00,JP-TK,593,2025-10-01T17:32:27.848Z,2025-09-21T01:55:42.154Z,lifecycle,True,MODE_BREAKDOWN,16,0
2025-09-22 17:00:00+00:00,JP-TK,594,2025-10-01T17:32:27.848Z,2025-09-22T01:55:14.203Z,lifecycle,True,MODE_BREAKDOWN,17,0
2025-09-22 18:00:00+00:00,JP-TK,595,2025-10-01T17:32:27.848Z,2025-09-22T01:55:25.177Z,lifecycle,True,MODE_BREAKDOWN,18,0
2025-09-22 19:00:00+00:00,JP-TK,594,2025-10-01T17:32:27.848Z,2025-09-22T01:55:14.203Z,lifecycle,True,MODE_BREAKDOWN,19,0
2025-09-22 20:00:00+00:00,JP-TK,593,2025-10-01T17:32:27.865Z,2025-09-22T01:55:25.177Z,lifecycle,True,MODE_BREAKDOWN,20,0
2025-09-22 21:00:00+00:00,JP-TK,560,2025-10-01T17:32:27.848Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,21,0
2025-09-22 22:00:00+00:00,JP-TK,456,2025-10-01T17:32:27.572Z,2025-09-22T01:55:25.177Z,lifecycle,True,MODE_BREAKDOWN,22,0
2025-09-22 23:00:00+00:00,JP-TK,380,2025-10-01T17:32:27.865Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,23,0
2025-09-23 00:00:00+00:00,JP-TK,363,2025-10-01T17:32:27.848Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,0,1
2025-09-23 01:00:00+00:00,JP-TK,366,2025-10-01T17:32:27.572Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,1,1
2025-09-23 02:00:00+00:00,JP-TK,391,2025-10-01T17:32:27.848Z,2025-09-22T01:55:25.177Z,lifecycle,True,MODE_BREAKDOWN,2,1
2025-09-23 03:00:00+00:00,JP-TK,409,2025-10-01T17:32:27.848Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,3,1
2025-09-23 04:00:00+00:00,JP-TK,428,2025-10-01T17:32:27.848Z,2025-09-22T01:55:14.203Z,lifecycle,True,MODE_BREAKDOWN,4,1
2025-09-23 05:00:00+00:00,JP-TK,453,2025-10-01T17:32:27.848Z,2025-09-22T01:55:25.177Z,lifecycle,True,MODE_BREAKDOWN,5,1
2025-09-23 06:00:00+00:00,JP-TK,488,2025-10-01T17:32:27.572Z,2025-09-22T01:55:14.203Z,lifecycle,True,MODE_BREAKDOWN,6,1
2025-09-23 07:00:00+00:00,JP-TK,549,2025-10-01T17:32:27.572Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,7,1
2025-09-23 08:00:00+00:00,JP-TK,593,2025-10-01T17:32:27.848Z,2025-09-22T01:55:28.715Z,lifecycle,True,MODE_BREAKDOWN,8,1
2025-09-23 09:00:00+00:00,JP-TK,598,2025-10-01T17:32:27.572Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,9,1
2025-09-23 10:00:00+00:00,JP-TK,596,2025-10-01T17:32:27.572Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,10,1
2025-09-23 11:00:00+00:00,JP-TK,595,2025-10-01T17:32:27.572Z,2025-09-22T01:55:28.715Z,lifecycle,True,MODE_BREAKDOWN,11,1
2025-09-23 12:00:00+00:00,JP-TK,596,2025-10-01T17:32:27.865Z,2025-09-22T01:55:28.715Z,lifecycle,True,MODE_BREAKDOWN,12,1
2025-09-23 13:00:00+00:00,JP-TK,596,2025-10-01T17:32:27.848Z,2025-09-22T01:55:28.715Z,lifecycle,True,MODE_BREAKDOWN,13,1
2025-09-23 14:00:00+00:00,JP-TK,595,2025-10-01T17:32:27.848Z,2025-09-22T01:55:14.203Z,lifecycle,True,MODE_BREAKDOWN,14,1
2025-09-23 15:00:00+00:00,JP-TK,592,2025-10-01T17:32:27.572Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,15,1
2025-09-23 16:00:00+00:00,JP-TK,593,2025-10-01T17:32:27.865Z,2025-09-22T01:55:06.377Z,lifecycle,True,MODE_BREAKDOWN,16,1
2025-09-23 17:00:00+00:00,JP-TK,594,2025-10-01T17:32:27.572Z,2025-09-23T01:55:57.733Z,lifecycle,True,MODE_BREAKDOWN,17,1
2025-09-23 18:00:00+00:00,JP-TK,595,2025-10-01T17:32:27.865Z,2025-09-23T01:56:08.662Z,lifecycle,True,MODE_BREAKDOWN,18,1
2025-09-23 19:00:00+00:00,JP-TK,595,2025-10-01T17:32:40.470Z,2025-09-23T01:55:57.733Z,lifecycle,True,MODE_BREAKDOWN,19,1
2025-09-23 20:00:00+00:00,JP-TK,595,2025-10-01T17:32:40.470Z,2025-09-23T01:56:08.662Z,lifecycle,True,MODE_BREAKDOWN,20,1
2025-09-23 21:00:00+00:00,JP-TK,555,2025-10-01T17:32:40.470Z,2025-09-23T01:55:57.733Z,lifecycle,True,MODE_BREAKDOWN,21,1
2025-09-23 22:00:00+00:00,JP-TK,464,2025-10-01T17:32:27.848Z,2025-09-23T01:56:08.662Z,lifecycle,True,MODE_BREAKDOWN,22,1
2025-09-23 23:00:00+00:00,JP-TK,399,2025-10-01T17:32:27.865Z,2025-09-23T01:55:57.733Z,lifecycle,True,MODE_BREAKDOWN,23,1
2025-09-24 00:00:00+00:00,JP-TK,373,2025-10-01T17:32:27.865Z,2025-09-23T01:56:08.662Z,lifecycle,True,MODE_BREAKDOWN,0,2
2025-09-24 01:00:00+00:00,JP-TK,364,2025-10-01T17:32:27.865Z,2025-09-23T01:56:08.662Z,lifecycle,True,MODE_BREAKDOWN,1,2
2025-09-24 02:00:00+00:00,JP-TK,368,2025-10-01T17:32:40.361Z,2025-09-23T01:56:08.662Z,lifecycle,True,MODE_BREAKDOWN,2,2
2025-09-24 03:00:00+00:00,JP-TK,376,2025-10-01T17:32:27.848Z,2025-09-23T01:56:08.662Z,lifecycle,True,MODE_BREAKDOWN,3,2
2025-09-24 04:00:00+00:00,JP-TK,409,2025-10-01T17:32:40.361Z,2025-09-23T01:55:41.716Z,lifecycle,True,MODE_BREAKDOWN,4,2
2025-09-24 05:00:00+00:00,JP-TK,447,2025-10-01T17:32:40.361Z,2025-09-23T01:55:57.733Z,lifecycle,True,MODE_BREAKDOWN,5,2
2025-09-24 06:00:00+00:00,JP-TK,501,2025-10-01T17:32:40.361Z,2025-09-23T01:56:08.662Z,lifecycle,True,MODE_BREAKDOWN,6,2
2025-09-24 07:00:00+00:00,JP-TK,562,2025-10-01T17:32:27.848Z,2025-09-23T01:56:08.662Z,lifecycle,True,MODE_BREAKDOWN,7,2
2025-09-24 08:00:00+00:00,JP-TK,594,2025-10-01T17:32:40.690Z,2025-09-23T01:55:57.733Z,lifecycle,True,MODE_BREAKDOWN,8,2
2025-09-24 09:00:00+00:00,JP-TK,597,2025-10-01T17:32:40.690Z,2025-09-23T01:56:12.613Z,lifecycle,True,MODE_BREAKDOWN,9,2
2025-09-24 10:00:00+00:00,JP-TK,597,2025-10-01T17:32:40.361Z,2025-09-23T01:56:12.613Z,lifecycle,True,MODE_BREAKDOWN,10,2
2025-09-24 11:00:00+00:00,JP-TK,595,2025-10-01T17:32:40.470Z,2025-09-23T01:55:57.733Z,lifecycle,True,MODE_BREAKDOWN,11,2
2025-09-24 12:00:00+00:00,JP-TK,594,2025-10-01T17:32:40.361Z,2025-09-23T01:55:41.716Z,lifecycle,True,MODE_BREAKDOWN,12,2
2025-09-24 13:00:00+00:00,JP-TK,592,2025-10-01T17:32:40.690Z,2025-09-23T01:56:12.613Z,lifecycle,True,MODE_BREAKDOWN,13,2
2025-09-24 14:00:00+00:00,JP-TK,592,2025-10-01T17:32:40.361Z,2025-09-23T01:56:12.613Z,lifecycle,True,MODE_BREAKDOWN,14,2
2025-09-24 15:00:00+00:00,JP-TK,589,2025-10-01T17:32:40.361Z,2025-09-23T01:55:57.733Z,lifecycle,True,MODE_BREAKDOWN,15,2
2025-09-24 16:00:00+00:00,JP-TK,588,2025-10-01T17:32:40.361Z,2025-09-23T01:55:57.733Z,lifecycle,True,MODE_BREAKDOWN,16,2
2025-09-24 17:00:00+00:00,JP-TK,588,2025-10-01T17:32:40.470Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,17,2
2025-09-24 18:00:00+00:00,JP-TK,589,2025-10-01T17:32:40.361Z,2025-09-24T01:41:35.957Z,lifecycle,True,MODE_BREAKDOWN,18,2
2025-09-24 19:00:00+00:00,JP-TK,590,2025-10-01T17:32:40.361Z,2025-09-24T01:41:43.658Z,lifecycle,True,MODE_BREAKDOWN,19,2
2025-09-24 20:00:00+00:00,JP-TK,590,2025-10-01T17:32:40.470Z,2025-09-24T01:41:43.658Z,lifecycle,True,MODE_BREAKDOWN,20,2
2025-09-24 21:00:00+00:00,JP-TK,554,2025-10-01T17:32:40.690Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,21,2
2025-09-24 22:00:00+00:00,JP-TK,478,2025-10-01T17:32:40.690Z,2025-09-24T01:41:35.957Z,lifecycle,True,MODE_BREAKDOWN,22,2
2025-09-24 23:00:00+00:00,JP-TK,420,2025-10-01T17:32:40.690Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,23,2
2025-09-25 00:00:00+00:00,JP-TK,393,2025-10-01T17:32:40.361Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,0,3
2025-09-25 01:00:00+00:00,JP-TK,380,2025-10-01T17:32:40.470Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,1,3
2025-09-25 02:00:00+00:00,JP-TK,385,2025-10-01T17:32:40.470Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,2,3
2025-09-25 03:00:00+00:00,JP-TK,404,2025-10-01T17:32:40.470Z,2025-09-24T01:41:43.658Z,lifecycle,True,MODE_BREAKDOWN,3,3
2025-09-25 04:00:00+00:00,JP-TK,443,2025-10-01T17:32:40.361Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,4,3
2025-09-25 05:00:00+00:00,JP-TK,493,2025-10-01T17:32:40.690Z,2025-09-24T01:41:35.957Z,lifecycle,True,MODE_BREAKDOWN,5,3
2025-09-25 06:00:00+00:00,JP-TK,537,2025-10-01T17:32:40.690Z,2025-09-24T01:41:35.957Z,lifecycle,True,MODE_BREAKDOWN,6,3
2025-09-25 07:00:00+00:00,JP-TK,574,2025-10-01T17:32:40.470Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,7,3
2025-09-25 08:00:00+00:00,JP-TK,595,2025-10-01T17:32:40.690Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,8,3
2025-09-25 09:00:00+00:00,JP-TK,596,2025-10-01T17:32:40.690Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,9,3
2025-09-25 10:00:00+00:00,JP-TK,595,2025-10-01T17:32:40.361Z,2025-09-24T01:41:35.957Z,lifecycle,True,MODE_BREAKDOWN,10,3
2025-09-25 11:00:00+00:00,JP-TK,594,2025-10-01T17:32:40.470Z,2025-09-24T01:41:46.030Z,lifecycle,True,MODE_BREAKDOWN,11,3
2025-09-25 12:00:00+00:00,JP-TK,594,2025-10-01T17:32:40.470Z,2025-09-24T01:41:35.957Z,lifecycle,True,MODE_BREAKDOWN,12,3
2025-09-25 13:00:00+00:00,JP-TK,592,2025-10-01T17:32:40.361Z,2025-09-24T01:41:35.957Z,lifecycle,True,MODE_BREAKDOWN,13,3
2025-09-25 14:00:00+00:00,JP-TK,593,2025-10-01T17:32:57.200Z,2025-09-24T01:41:46.030Z,lifecycle,True,MODE_BREAKDOWN,14,3
2025-09-25 15:00:00+00:00,JP-TK,592,2025-10-01T17:32:40.361Z,2025-09-24T01:41:46.030Z,lifecycle,True,MODE_BREAKDOWN,15,3
2025-09-25 16:00:00+00:00,JP-TK,592,2025-10-01T17:32:40.361Z,2025-09-24T01:41:21.562Z,lifecycle,True,MODE_BREAKDOWN,16,3
2025-09-25 17:00:00+00:00,JP-TK,592,2025-10-01T17:32:40.361Z,2025-09-25T01:56:10.315Z,lifecycle,True,MODE_BREAKDOWN,17,3
2025-09-25 18:00:00+00:00,JP-TK,593,2025-10-01T17:32:40.690Z,2025-09-25T01:56:38.595Z,lifecycle,True,MODE_BREAKDOWN,18,3
2025-09-25 19:00:00+00:00,JP-TK,593,2025-10-01T17:32:57.200Z,2025-09-25T01:56:10.315Z,lifecycle,True,MODE_BREAKDOWN,19,3
2025-09-25 20:00:00+00:00,JP-TK,592,2025-10-01T17:32:57.214Z,2025-09-25T01:56:38.595Z,lifecycle,True,MODE_BREAKDOWN,20,3
2025-09-25 21:00:00+00:00,JP-TK,561,2025-10-01T17:32:57.200Z,2025-09-25T01:56:28.084Z,lifecycle,True,MODE_BREAKDOWN,21,3
2025-09-25 22:00:00+00:00,JP-TK,482,2025-10-01T17:32:57.200Z,2025-09-25T01:56:38.595Z,lifecycle,True,MODE_BREAKDOWN,22,3
2025-09-25 23:00:00+00:00,JP-TK,425,2025-10-01T17:32:40.690Z,2025-09-25T01:56:38.595Z,lifecycle,True,MODE_BREAKDOWN,23,3
2025-09-26 00:00:00+00:00,JP-TK,401,2025-10-01T17:32:40.690Z,2025-09-25T01:56:38.595Z,lifecycle,True,MODE_BREAKDOWN,0,4
2025-09-26 01:00:00+00:00,JP-TK,392,2025-10-01T17:32:57.200Z,2025-09-25T01:56:28.084Z,lifecycle,True,MODE_BREAKDOWN,1,4
2025-09-26 02:00:00+00:00,JP-TK,389,2025-10-01T17:32:57.288Z,2025-09-25T01:56:28.084Z,lifecycle,True,MODE_BREAKDOWN,2,4
2025-09-26 03:00:00+00:00,JP-TK,389,2025-10-01T17:32:57.214Z,2025-09-25T01:56:10.315Z,lifecycle,True,MODE_BREAKDOWN,3,4
2025-09-26 04:00:00+00:00,JP-TK,421,2025-10-01T17:32:57.200Z,2025-09-25T01:56:38.595Z,lifecycle,True,MODE_BREAKDOWN,4,4
2025-09-26 05:00:00+00:00,JP-TK,463,2025-10-01T17:32:57.288Z,2025-09-25T01:56:38.595Z,lifecycle,True,MODE_BREAKDOWN,5,4
2025-09-26 06:00:00+00:00,JP-TK,515,2025-10-01T17:32:57.288Z,2025-09-25T01:56:10.315Z,lifecycle,True,MODE_BREAKDOWN,6,4
2025-09-26 07:00:00+00:00,JP-TK,568,2025-10-01T17:32:57.200Z,2025-09-25T01:56:28.084Z,lifecycle,True,MODE_BREAKDOWN,7,4
2025-09-26 08:00:00+00:00,JP-TK,596,2025-10-01T17:32:57.288Z,2025-09-25T01:56:41.819Z,lifecycle,True,MODE_BREAKDOWN,8,4
2025-09-26 09:00:00+00:00,JP-TK,597,2025-10-01T17:32:57.214Z,2025-09-25T01:56:41.819Z,lifecycle,True,MODE_BREAKDOWN,9,4
2025-09-26 10:00:00+00:00,JP-TK,596,2025-10-01T17:32:57.288Z,2025-09-25T01:56:41.819Z,lifecycle,True,MODE_BREAKDOWN,10,4
2025-09-26 11:00:00+00:00,JP-TK,595,2025-10-01T17:32:57.288Z,2025-09-25T01:56:41.819Z,lifecycle,True,MODE_BREAKDOWN,11,4
