datetime,zone,carbon,updatedAt,createdAt,emissionFactorType,isEstimated,estimationMethod,hour,dayofweek
2025-09-17 03:00:00+00:00,US-MIDA-PJM,418,2025-10-01T17:31:34.299Z,2025-09-14T03:12:15.314Z,lifecycle,False,,3,2
2025-09-17 04:00:00+00:00,US-MIDA-PJM,409,2025-10-01T17:31:48.069Z,2025-09-14T04:10:34.875Z,lifecycle,False,,4,2
2025-09-17 05:00:00+00:00,US-MIDA-PJM,402,2025-10-01T17:31:48.069Z,2025-09-14T05:10:50.266Z,lifecycle,False,,5,2
2025-09-17 06:00:00+00:00,US-MIDA-PJM,395,2025-10-01T17:31:34.450Z,2025-09-14T06:10:50.737Z,lifecycle,False,,6,2
2025-09-17 07:00:00+00:00,US-MIDA-PJM,391,2025-10-01T17:31:48.041Z,2025-09-14T07:11:19.883Z,lifecycle,False,,7,2
2025-09-17 08:00:00+00:00,US-MIDA-PJM,392,2025-10-01T17:31:34.450Z,2025-09-14T08:11:17.791Z,lifecycle,False,,8,2
2025-09-17 09:00:00+00:00,US-MIDA-PJM,399,2025-10-01T17:31:48.041Z,2025-09-14T09:10:53.650Z,lifecycle,False,,9,2
2025-09-17 10:00:00+00:00,US-MIDA-PJM,417,2025-10-01T17:31:48.058Z,2025-09-14T10:11:35.149Z,lifecycle,False,,10,2
2025-09-17 11:00:00+00:00,US-MIDA-PJM,427,2025-10-01T17:31:48.069Z,2025-09-14T11:11:13.964Z,lifecycle,False,,11,2
2025-09-17 12:00:00+00:00,US-MIDA-PJM,418,2025-10-01T17:31:48.058Z,2025-09-14T12:10:53.944Z,lifecycle,False,,12,2
2025-09-17 13:00:00+00:00,US-MIDA-PJM,402,2025-10-01T17:31:48.069Z,2025-09-14T13:11:22.179Z,lifecycle,False,,13,2
2025-09-17 14:00:00+00:00,US-MIDA-PJM,401,2025-10-01T17:31:48.069Z,2025-09-14T14:10:25.056Z,lifecycle,False,,14,2
2025-09-17 15:00:00+00:00,US-MIDA-PJM,405,2025-10-01T17:31:48.041Z,2025-09-14T15:11:19.377Z,lifecycle,False,,15,2
2025-09-17 16:00:00+00:00,US-MIDA-PJM,412,2025-10-01T17:31:48.069Z,2025-09-14T16:11:16.823Z,lifecycle,False,,16,2
2025-09-17 17:00:00+00:00,US-MIDA-PJM,417,2025-10-01T17:31:48.058Z,2025-09-14T17:11:05.678Z,lifecycle,False,,17,2
2025-09-17 18:00:00+00:00,US-MIDA-PJM,420,2025-10-01T17:31:48.058Z,2025-09-14T18:10:32.039Z,lifecycle,False,,18,2
2025-09-17 19:00:00+00:00,US-MIDA-PJM,417,2025-10-01T17:31:48.069Z,2025-09-14T19:10:59.488Z,lifecycle,False,,19,2
2025-09-17 20:00:00+00:00,US-MIDA-PJM,423,2025-10-01T17:31:48.041Z,2025-09-14T20:10:38.118Z,lifecycle,False,,20,2
2025-09-17 21:00:00+00:00,US-MIDA-PJM,424,2025-10-01T17:31:48.058Z,2025-09-14T21:10:54.386Z,lifecycle,False,,21,2
2025-09-17 22:00:00+00:00,US-MIDA-PJM,432,2025-10-01T17:31:48.058Z,2025-09-14T22:11:26.973Z,lifecycle,False,,22,2
2025-09-17 23:00:00+00:00,US-MIDA-PJM,436,2025-10-01T17:31:48.069Z,2025-09-14T23:10:43.215Z,lifecycle,True,TIME_SLICER_AVERAGE,23,2
2025-09-18 00:00:00+00:00,US-MIDA-PJM,441,2025-10-01T17:31:48.069Z,2025-09-15T00:09:52.522Z,lifecycle,False,,0,3
2025-09-18 01:00:00+00:00,US-MIDA-PJM,449,2025-10-01T17:31:48.069Z,2025-09-15T01:11:17.430Z,lifecycle,False,,1,3
2025-09-18 02:00:00+00:00,US-MIDA-PJM,450,2025-10-01T17:31:48.041Z,2025-09-15T02:11:46.152Z,lifecycle,False,,2,3
2025-09-18 03:00:00+00:00,US-MIDA-PJM,445,2025-10-01T17:31:48.058Z,2025-09-15T03:12:36.028Z,lifecycle,False,,3,3
2025-09-18 04:00:00+00:00,US-MIDA-PJM,437,2025-10-01T17:31:48.058Z,2025-09-15T04:12:16.644Z,lifecycle,False,,4,3
2025-09-18 05:00:00+00:00,US-MIDA-PJM,421,2025-10-01T17:31:48.058Z,2025-09-15T05:11:02.311Z,lifecycle,False,,5,3
2025-09-18 06:00:00+00:00,US-MIDA-PJM,405,2025-10-01T17:31:48.041Z,2025-09-15T06:12:27.526Z,lifecycle,False,,6,3
2025-09-18 07:00:00+00:00,US-MIDA-PJM,399,2025-10-01T17:31:48.058Z,2025-09-15T07:10:16.821Z,lifecycle,False,,7,3
2025-09-18 08:00:00+00:00,US-MIDA-PJM,394,2025-10-01T17:31:48.041Z,2025-09-15T08:10:55.164Z,lifecycle,False,,8,3
2025-09-18 09:00:00+00:00,US-MIDA-PJM,403,2025-10-01T17:31:48.069Z,2025-09-15T09:10:51.166Z,lifecycle,False,,9,3
2025-09-18 10:00:00+00:00,US-MIDA-PJM,417,2025-10-01T17:31:48.058Z,2025-09-15T10:10:07.109Z,lifecycle,False,,10,3
2025-09-18 11:00:00+00:00,US-MIDA-PJM,426,2025-10-01T17:31:48.069Z,2025-09-15T11:10:36.086Z,lifecycle,False,,11,3
2025-09-18 12:00:00+00:00,US-MIDA-PJM,417,2025-10-01T17:31:48.041Z,2025-09-15T12:10:49.661Z,lifecycle,False,,12,3
2025-09-18 13:00:00+00:00,US-MIDA-PJM,398,2025-10-01T17:31:48.058Z,2025-09-15T13:11:22.013Z,lifecycle,False,,13,3
2025-09-18 14:00:00+00:00,US-MIDA-PJM,399,2025-10-01T17:31:48.041Z,2025-09-15T14:10:25.916Z,lifecycle,False,,14,3
2025-09-18 15:00:00+00:00,US-MIDA-PJM,407,2025-10-01T17:31:48.041Z,2025-09-15T15:10:31.780Z,lifecycle,False,,15,3
2025-09-18 16:00:00+00:00,US-MIDA-PJM,413,2025-10-01T17:31:48.058Z,2025-09-15T16:10:55.624Z,lifecycle,False,,16,3
2025-09-18 17:00:00+00:00,US-MIDA-PJM,417,2025-10-01T17:31:48.058Z,2025-09-15T17:10:53.836Z,lifecycle,False,,17,3
2025-09-18 18:00:00+00:00,US-MIDA-PJM,421,2025-10-01T17:31:48.041Z,2025-09-15T18:10:49.000Z,lifecycle,False,,18,3
2025-09-18 19:00:00+00:00,US-MIDA-PJM,421,2025-10-01T17:32:02.689Z,2025-09-15T19:11:57.368Z,lifecycle,False,,19,3
2025-09-18 20:00:00+00:00,US-MIDA-PJM,421,2025-10-01T17:31:48.041Z,2025-09-15T20:11:12.079Z,lifecycle,False,,20,3
2025-09-18 21:00:00+00:00,US-MIDA-PJM,429,2025-10-01T17:31:48.041Z,2025-09-15T21:10:25.951Z,lifecycle,False,,21,3
2025-09-18 22:00:00+00:00,US-MIDA-PJM,444,2025-10-01T17:31:48.058Z,2025-09-15T22:10:58.463Z,lifecycle,False,,22,3
2025-09-18 23:00:00+00:00,US-MIDA-PJM,460,2025-10-01T17:31:48.058Z,2025-09-15T23:11:09.667Z,lifecycle,False,,23,3
2025-09-19 00:00:00+00:00,US-MIDA-PJM,457,2025-10-01T17:31:48.058Z,2025-09-16T00:10:52.606Z,lifecycle,False,,0,4
2025-09-19 01:00:00+00:00,US-MIDA-PJM,459,2025-10-01T17:32:02.753Z,2025-09-16T01:11:23.438Z,lifecycle,False,,1,4
